SO #,Customer,Date Issued,Date Completed,SO Status,SO Tax,Part Number,Alias Number,Qty Ordered,Unit Price
20-06829-35325,MN Global LLC,04/01/2021,04/01/2021,Complete,8.41,A0411/B0411/D0411,SA0411/B0411/D0411,1,156.92
20-06829-35325,MN Global LLC,04/01/2021,04/01/2021,Complete,8.41,Shipping,,1,32.0
20-06834-52491,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,A0191/B0191/D0191,SA0191/B0191/D0191,1,156.92
20-06834-52491,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,Shipping,,1,32.0
21-06828-51164,MN Global LLC,03/31/2021,03/31/2021,Complete,0.0,A0015/B0020,SA0015/B0020,1,102.35
21-06828-51164,MN Global LLC,03/31/2021,03/31/2021,Complete,0.0,Shipping,,1,17.0
21-06828-99407,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,A0015,SA0015,1,55.09
21-06828-99407,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,Shipping,,1,17.0
21-06831-60656,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,A0015/B0020,SA0015/B0020,1,102.35
21-06831-60656,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,Shipping,,1,17.0
21-06838-59860,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,A0240/B0240,SA0240/B0240,1,102.35
21-06838-59860,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,Shipping,,1,17.0
23-06825-91405,MN Global LLC,03/31/2021,03/31/2021,Complete,0.0,A0118/B0035/D0047,SA0118/B0035/D0047,1,156.92
23-06825-91405,MN Global LLC,03/31/2021,03/31/2021,Complete,0.0,Shipping,,1,32.0
24-06831-65315,MN Global LLC,03/30/2021,03/30/2021,Complete,0.0,A0136-P/B0159/E0159,SA0136-P/B0159/E0159,1,156.92
24-06831-65315,MN Global LLC,03/30/2021,03/30/2021,Complete,0.0,Shipping,,1,32.0
24-06833-26279,MN Global LLC,03/30/2021,03/30/2021,Complete,0.0,A0469/B0469,SA0469/B0469,1,95.52
24-06833-26279,MN Global LLC,03/30/2021,03/30/2021,Complete,0.0,Shipping,,1,17.0
25-06818-26553,MN Global LLC,03/30/2021,03/30/2021,Complete,6.28,A0136-P/B0159/E0159,SA0136-P/B0159/E0159,1,156.92
25-06818-26553,MN Global LLC,03/30/2021,03/30/2021,Complete,6.28,Shipping,,1,32.0
25-06822-92178,MN Global LLC,03/31/2021,03/31/2021,Complete,0.0,A1246,SA1246,1,55.09
25-06822-92178,MN Global LLC,03/31/2021,03/31/2021,Complete,0.0,Shipping,,1,17.0
26-06830-87922,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,A0043/B0044,SA0043/B0044,1,112.58
26-06830-87922,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,Shipping,,1,17.0
26-06832-73066,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,A0108/B0041,SA0108/B0041,1,95.52
26-06832-73066,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,Shipping,,1,17.0
26-06834-96938,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,A0299/B0299,SA0299/B0299,1,95.52
26-06834-96938,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,Shipping,,1,17.0
26-06837-47571,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,A0260,SA0260,1,55.09
26-06837-47571,MN Global LLC,04/02/2021,04/02/2021,Complete,0.0,Shipping,,1,17.0
27-06817-78895,MN Global LLC,03/30/2021,03/30/2021,Complete,0.0,A0241,SA0241,1,61.4
27-06817-78895,MN Global LLC,03/30/2021,03/30/2021,Complete,0.0,Shipping,,1,17.0
27-06829-61651,MN Global LLC,04/01/2021,04/01/2021,Complete,5.95,A0331,SA0331,1,55.09
27-06829-61651,MN Global LLC,04/01/2021,04/01/2021,Complete,5.95,Shipping,,1,17.0
27-06832-27221,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,A0015/B0228,SA0015/B0228,1,95.52
27-06832-27221,MN Global LLC,04/01/2021,04/01/2021,Complete,0.0,Shipping,,1,17.0
